MUNICIPALITY,NUMBERED,TOWN CODE,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,PUBLIC UTILITY,APARTMENT,TOTAL REAL,REAL EXEMPTIONS,TOTAL NET REAL,TOTAL GROSS MV,MV EXEMPTIONS,TOTAL NET MV,TOTAL PERS PROP,PERS PROP EXEMPTIONS,TOTAL NET PERS PROP,TOTAL GROSS GRAND LIST,TOTAL NET GRAND LIST,OTHER
"POMFRET",1.1300000000000000e+02,1.1200000000000000e+02,2.7739660000000000e+08,1.5584300000000000e+07,8.1297000000000000e+06,1.6301000000000000e+06,1.9817000000000000e+06,3.1769935000000000e+08,1.5090000000000000e+06,3.1619035000000000e+08,3.0375657000000000e+07,1.1173100000000000e+06,2.9258347000000000e+07,1.4230915000000000e+07,2.4410080000000000e+06,1.1789907000000000e+07,3.6230592200000000e+08,357238604.0000,1.2976950000000000e+07
"PORTLAND",1.1400000000000000e+02,1.1300000000000000e+02,5.8909312000000000e+08,6.2374439000000000e+07,1.4812849000000000e+07,3.7709800000000000e+05,8.8942000000000000e+05,6.9708838600000000e+08,2.2855300000000000e+06,6.9480285600000000e+08,7.0311602000000000e+07,3.4655300000000000e+05,6.9965049000000000e+07,3.6699610000000000e+07,4.7714700000000000e+06,3.1928140000000000e+07,8.0409959800000000e+08,796696045.0000,2.9541460000000000e+07
"PRESTON",1.1500000000000000e+02,1.1400000000000000e+02,3.5453996000000000e+08,1.9169000000000000e+07,2.5313000000000000e+06,6.5780000000000000e+05,6.1990000000000000e+05,3.9956984000000000e+08,7.8028400000000000e+05,3.9878955600000000e+08,3.5987880000000000e+07,2.7751000000000000e+05,3.5710370000000000e+07,2.2953726000000000e+07,1.0570140000000000e+06,2.1896712000000000e+07,4.5851144600000000e+08,456396638.0000,2.2051880000000000e+07
"PROSPECT",1.1600000000000000e+02,1.1500000000000000e+02,6.3258177000000000e+08,4.3717000000000000e+07,9.1652100000000000e+06,0.0000000000000000e+00,7.1500000000000000e+05,6.9304464000000000e+08,4.4934600000000000e+06,6.8855118000000000e+08,7.4734160000000000e+07,9.8214000000000000e+05,7.3752020000000000e+07,2.5923437000000000e+07,4.3335500000000000e+06,2.1589887000000000e+07,7.9370223700000000e+08,783893087.0000,6.8656600000000000e+06
"PUTNAM",1.1700000000000000e+02,1.1600000000000000e+02,3.6266626000000000e+08,1.0296101000000000e+08,3.9785620000000000e+07,2.5820000000000000e+05,1.0162300000000000e+07,5.3289719000000000e+08,1.8127200000000000e+06,5.3108447000000000e+08,5.2970554000000000e+07,2.8710000000000000e+05,5.2683454000000000e+07,6.1947661000000000e+07,1.9119120000000000e+07,4.2828541000000000e+07,6.4781540500000000e+08,626596465.0000,1.7063800000000000e+07
"REDDING",1.1800000000000000e+02,1.1700000000000000e+02,1.6377409100000000e+09,1.3100783000000000e+08,4.5045100000000000e+06,3.9226500000000000e+06,0.0000000000000000e+00,1.8337856980000000e+09,6.2150000000000000e+05,1.8331641980000000e+09,9.0161927000000000e+07,6.2240000000000000e+04,9.0099687000000000e+07,7.1823676000000000e+07,2.0562500000000000e+05,7.1618051000000000e+07,1.9957713010000000e+09,1994881936.0000,5.6609798000000000e+07
"RIDGEFIELD",1.1900000000000000e+02,1.1800000000000000e+02,4.6726328950000000e+09,5.4801763600000000e+08,1.8286910000000000e+07,4.0500000000000000e+05,1.2369900000000000e+07,5.2836617310000000e+09,3.2118682000000000e+07,5.2515430490000000e+09,2.4511837300000000e+08,1.1506000000000000e+05,2.4500331300000000e+08,1.5417009600000000e+08,4.8432480000000000e+07,1.0573761600000000e+08,5.6829502000000000e+09,5602283978.0000,3.1949390000000000e+07
"ROCKY HILL",1.2000000000000000e+02,1.1900000000000000e+02,1.3098552850000000e+09,3.6079462000000000e+08,1.3282276000000000e+08,4.9220500000000000e+06,8.2830640000000000e+07,1.8983144750000000e+09,3.6125000000000000e+06,1.8947019750000000e+09,1.6167093000000000e+08,8.1372950000000000e+06,1.5353363500000000e+08,1.1688799500000000e+08,8.7888800000000000e+06,1.0809911500000000e+08,2.1768734000000000e+09,2156334725.0000,7.0891200000000000e+06
"ROXBURY",1.2100000000000000e+02,1.2000000000000000e+02,6.5877264700000000e+08,2.8930680000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.2462258000000000e+08,5.5206000000000000e+05,7.2407052000000000e+08,2.6536708000000000e+07,2.7280000000000000e+04,2.6509428000000000e+07,6.1649700000000000e+06,3.8520000000000000e+05,5.7797700000000000e+06,7.5732425800000000e+08,756359718.0000,6.2956865000000000e+07
"SALEM",1.2200000000000000e+02,1.2100000000000000e+02,2.8611548000000000e+08,1.6596900000000000e+07,1.8937000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.1826722000000000e+08,1.7035000000000000e+06,3.1656372000000000e+08,3.2208063000000000e+07,3.7550000000000000e+05,3.1832563000000000e+07,1.1073552000000000e+07,5.8171000000000000e+05,1.0491842000000000e+07,3.6154883500000000e+08,358888125.0000,1.3661140000000000e+07
"SALISBURY",1.2300000000000000e+02,1.2200000000000000e+02,7.9355448000000000e+08,5.1963100000000000e+07,1.0459000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.0962237000000000e+09,1.0690000000000000e+06,1.0951547000000000e+09,3.5361250000000000e+07,1.2415700000000000e+05,3.5237093000000000e+07,2.1270830000000000e+07,3.3431700000000000e+06,1.7927660000000000e+07,1.1528557800000000e+09,1148319453.0000,2.4966022000000000e+08
"SCOTLAND",1.2400000000000000e+02,1.2300000000000000e+02,1.1005150000000000e+08,9.1289000000000000e+05,4.0948000000000000e+05,4.1310000000000000e+04,0.0000000000000000e+00,1.1539528000000000e+08,4.8820000000000000e+05,1.1490708000000000e+08,1.0865320000000000e+07,1.1206000000000000e+05,1.0753260000000000e+07,4.1926800000000000e+06,5.9527000000000000e+05,3.5974100000000000e+06,1.3045328000000000e+08,129257750.0000,3.9801000000000000e+06
"SEYMOUR",1.2500000000000000e+02,1.2400000000000000e+02,9.0525720000000000e+08,7.0646100000000000e+07,3.7861390000000000e+07,1.6623600000000000e+06,1.4377230000000000e+07,1.0551640700000000e+09,7.5131300000000000e+06,1.0476509400000000e+09,1.0821399000000000e+08,7.9884000000000000e+05,1.0741515000000000e+08,5.9213440000000000e+07,1.9233740000000000e+07,3.9979700000000000e+07,1.2225915000000000e+09,1195045790.0000,2.5359790000000000e+07
"SHARON",1.2600000000000000e+02,1.2500000000000000e+02,7.0324934000000000e+08,4.0578200000000000e+07,0.0000000000000000e+00,1.6000000000000000e+03,0.0000000000000000e+00,8.0537434000000000e+08,1.9815000000000000e+06,8.0339284000000000e+08,2.5860530000000000e+07,1.2144000000000000e+05,2.5739090000000000e+07,1.8872715000000000e+07,6.5266500000000000e+05,1.8220050000000000e+07,8.5010758500000000e+08,847351980.0000,6.1545200000000000e+07
"SHELTON",1.2700000000000000e+02,1.2600000000000000e+02,2.9217090700000000e+09,6.4981940000000000e+08,1.6119335000000000e+08,2.8133560000000000e+07,6.2109760000000000e+07,3.8351075000000000e+09,8.9587500000000000e+06,3.8261487500000000e+09,3.1034452100000000e+08,1.9315400000000000e+06,3.0841298100000000e+08,3.8963619000000000e+08,5.0359420000000000e+07,3.3927677000000000e+08,4.5350882110000000e+09,4473838501.0000,1.2142360000000000e+07
"SHERMAN",1.2800000000000000e+02,1.2700000000000000e+02,6.9991155500000000e+08,1.8185000000000000e+06,0.0000000000000000e+00,1.5990000000000000e+06,1.9070000000000000e+06,7.1633981000000000e+08,2.9223180000000000e+06,7.1341749200000000e+08,3.4415810000000000e+07,7.0240000000000000e+04,3.4345570000000000e+07,8.0028430000000000e+06,2.1629700000000000e+05,7.7865460000000000e+06,7.5875846300000000e+08,755549608.0000,1.1103755000000000e+07
"SIMSBURY",1.2900000000000000e+02,1.2800000000000000e+02,1.9945152800000000e+09,2.7494829700000000e+08,2.6291220000000000e+07,0.0000000000000000e+00,2.3028060000000000e+07,2.3398104070000000e+09,5.2092490000000000e+06,2.3346011580000000e+09,1.8298724300000000e+08,2.6747100000000000e+05,1.8271977200000000e+08,9.2128709000000000e+07,9.9817210000000000e+06,8.2146988000000000e+07,2.6149263590000000e+09,2599467918.0000,2.1027550000000000e+07
"SOMERS",1.3000000000000000e+02,1.2900000000000000e+02,6.7446247000000000e+08,2.9904370000000000e+07,9.2715000000000000e+06,0.0000000000000000e+00,1.2643000000000000e+06,7.4027268000000000e+08,5.7195480000000000e+06,7.3455313200000000e+08,7.5652147000000000e+07,5.3749400000000000e+05,7.5114653000000000e+07,2.9179060000000000e+07,8.1306400000000000e+06,2.1048420000000000e+07,8.4510388700000000e+08,830716205.0000,2.5370040000000000e+07
"SOUTH WINDSOR",1.3100000000000000e+02,1.3200000000000000e+02,1.8845234390000000e+09,2.6515162000000000e+08,2.5278202100000000e+08,0.0000000000000000e+00,0.0000000000000000e+00,2.4375439600000000e+09,3.6242109000000000e+07,2.4013018510000000e+09,2.0812255000000000e+08,3.5625800000000000e+06,2.0455997000000000e+08,2.4664661000000000e+08,8.1250650000000000e+07,1.6539596000000000e+08,2.8923131200000000e+09,2771257781.0000,3.5086880000000000e+07
"SOUTHBURY",1.3200000000000000e+02,1.3000000000000000e+02,1.9970309610000000e+09,2.8968783000000000e+08,1.3106150000000000e+07,0.0000000000000000e+00,2.5983920000000000e+07,2.3446579910000000e+09,7.4269700000000000e+06,2.3372310210000000e+09,1.5409001000000000e+08,8.3523000000000000e+05,1.5325478000000000e+08,1.1572880100000000e+08,9.5934500000000000e+05,1.1476945600000000e+08,2.6144768020000000e+09,2605255257.0000,1.8849130000000000e+07
"SOUTHINGTON",1.3300000000000000e+02,1.3100000000000000e+02,2.6514910940000000e+09,4.0790249000000000e+08,7.1321440000000000e+07,3.7295600000000000e+06,2.4485910000000000e+07,3.2285878150000000e+09,2.3052808000000000e+07,3.2055350070000000e+09,3.4798932600000000e+08,1.0532860000000000e+07,3.3745646600000000e+08,2.1786310200000000e+08,4.5987361000000000e+07,1.7187574100000000e+08,3.7944402430000000e+09,3714867214.0000,6.9657321000000000e+07
"SPRAGUE",1.3400000000000000e+02,1.3300000000000000e+02,1.2582360000000000e+08,2.0522300000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,1.3826000000000000e+06,1.6028960000000000e+08,1.7342440000000000e+07,1.4294716000000000e+08,1.8509940000000000e+07,1.2572000000000000e+05,1.8384220000000000e+07,2.6795680000000000e+07,1.5597000000000000e+05,2.6639710000000000e+07,2.0559522000000000e+08,187971090.0000,1.2561100000000000e+07
"STAFFORD",1.3500000000000000e+02,1.3400000000000000e+02,5.6015259800000000e+08,4.0404843000000000e+07,2.4377685000000000e+07,0.0000000000000000e+00,6.6632090000000000e+06,6.5700369500000000e+08,7.5710100000000000e+06,6.4943268500000000e+08,8.3164330000000000e+07,1.3792900000000000e+06,8.1785040000000000e+07,7.6583400000000000e+07,4.0677930000000000e+07,3.5905470000000000e+07,8.1675142500000000e+08,767123195.0000,2.5405360000000000e+07
"STAMFORD",1.3600000000000000e+02,1.3500000000000000e+02,1.4472845604000000e+10,5.9560624110000000e+09,8.3085836000000000e+08,5.2954950000000000e+07,1.2933632400000000e+09,2.2606774045000000e+10,1.9744913600000000e+08,2.2409324909000000e+10,8.4565469900000000e+08,3.5592300000000000e+06,8.4209546900000000e+08,1.1460981470000000e+09,1.0311228500000000e+08,1.0429858620000000e+09,2.4598526891000000e+10,24294406240.0000,6.8948000000000000e+05
"STERLING",1.3700000000000000e+02,1.3600000000000000e+02,2.2087807000000000e+08,1.4548780000000000e+07,1.9208600000000000e+06,0.0000000000000000e+00,1.6766400000000000e+06,2.7692555000000000e+08,5.6050000000000000e+05,2.7636505000000000e+08,2.3790545000000000e+07,5.9410000000000000e+05,2.3196445000000000e+07,2.4683430000000000e+07,2.4481400000000000e+06,2.2235290000000000e+07,3.2539952500000000e+08,321796785.0000,3.7901200000000000e+07
"STONINGTON",1.3800000000000000e+02,1.3700000000000000e+02,2.3843209000000000e+09,4.2875459200000000e+08,3.3631800000000000e+07,8.6188100000000000e+06,1.8037200000000000e+07,2.9772919620000000e+09,1.2329120000000000e+07,2.9649628420000000e+09,1.3378963000000000e+08,1.6593600000000000e+06,1.3213027000000000e+08,1.0501665000000000e+08,1.4052243000000000e+07,9.0964407000000000e+07,3.2160982420000000e+09,3188057519.0000,1.0392866000000000e+08
"STRATFORD",1.3900000000000000e+02,1.3800000000000000e+02,3.1495298300000000e+09,4.1418479000000000e+08,3.2239588000000000e+08,2.2130500000000000e+06,3.8427060000000000e+07,3.9918908750000000e+09,2.8963660000000000e+07,3.9629272150000000e+09,3.2071187700000000e+08,2.6061800000000000e+06,3.1810569700000000e+08,4.5325518100000000e+08,2.0890255000000000e+08,2.4435263100000000e+08,4.7658579330000000e+09,4525385543.0000,6.5140265000000000e+07
"SUFFIELD",1.4000000000000000e+02,1.3900000000000000e+02,1.1443465400000000e+09,5.3582760000000000e+07,4.7802230000000000e+07,2.4644200000000000e+06,6.3648200000000000e+06,1.2663770700000000e+09,3.6123050000000000e+06,1.2627647650000000e+09,1.0638787900000000e+08,6.7464000000000000e+05,1.0571323900000000e+08,5.6716360000000000e+07,1.8140030000000000e+07,3.8576330000000000e+07,1.4294813090000000e+09,1407054334.0000,1.1816300000000000e+07
"THOMASTON",1.4100000000000000e+02,1.4000000000000000e+02,3.4623091000000000e+08,3.4903860000000000e+07,3.0416220000000000e+07,7.2880000000000000e+05,6.2899200000000000e+06,4.3921979600000000e+08,2.2873660000000000e+06,4.3693243000000000e+08,5.4202556000000000e+07,4.2918000000000000e+05,5.3773376000000000e+07,5.9821474000000000e+07,2.4529065000000000e+07,3.5292409000000000e+07,5.5324382600000000e+08,525998215.0000,2.0650086000000000e+07
"THOMPSON",1.4200000000000000e+02,1.4100000000000000e+02,4.8221232000000000e+08,2.1826200000000000e+07,8.1076000000000000e+06,1.7360000000000000e+05,2.3832000000000000e+06,5.3773341000000000e+08,7.4158200000000000e+06,5.3031759000000000e+08,6.4246970000000000e+07,4.6145000000000000e+05,6.3785520000000000e+07,2.1652340000000000e+07,7.3910780000000000e+06,1.4261262000000000e+07,6.2363272000000000e+08,608364372.0000,2.3030490000000000e+07
"TOLLAND",1.4300000000000000e+02,1.4200000000000000e+02,1.0573020500000000e+09,6.2937800000000000e+07,1.9129300000000000e+07,6.4631000000000000e+05,5.9010000000000000e+06,1.1516846400000000e+09,4.0829500000000000e+06,1.1476016900000000e+09,1.2097500700000000e+08,1.1286400000000000e+06,1.1984636700000000e+08,3.1391590000000000e+07,5.5996370000000000e+06,2.5791953000000000e+07,1.3040512370000000e+09,1293240010.0000,5.7681800000000000e+06
"TORRINGTON",1.4400000000000000e+02,1.4300000000000000e+02,1.5739705700000000e+09,3.3145177000000000e+08,5.9960280000000000e+07,3.6325000000000000e+05,2.8413800000000000e+07,2.0369727100000000e+09,2.8664160000000000e+07,2.0083085500000000e+09,2.1437011500000000e+08,4.1148700000000000e+06,2.1025524500000000e+08,1.7028453000000000e+08,2.9704990000000000e+07,1.4057954000000000e+08,2.4216273550000000e+09,2359143335.0000,4.2813040000000000e+07
"TRUMBULL",1.4500000000000000e+02,1.4400000000000000e+02,3.1061875440000000e+09,5.8805930000000000e+08,1.7344240000000000e+08,4.5306000000000000e+06,2.3086300000000000e+07,3.9289852440000000e+09,1.0292800000000000e+07,3.9186924440000000e+09,2.7486103400000000e+08,4.9219890000000000e+06,2.6993904500000000e+08,2.6526853500000000e+08,1.7721810000000000e+07,2.4754672500000000e+08,4.4691148130000000e+09,4436178214.0000,3.3679100000000000e+07
"UNION",1.4600000000000000e+02,1.4500000000000000e+02,7.5605540000000000e+07,2.4480600000000000e+06,4.8693000000000000e+05,3.0916000000000000e+06,0.0000000000000000e+00,8.7526140000000000e+07,3.2650000000000000e+05,8.7199640000000000e+07,7.4824000000000000e+06,8.1600000000000000e+03,7.4742400000000000e+06,3.0888400000000000e+06,1.5287000000000000e+05,2.9359700000000000e+06,9.8097380000000000e+07,97609850.0000,5.8940100000000000e+06
"VERNON",1.4700000000000000e+02,1.4600000000000000e+02,1.1302984500000000e+09,2.0776560000000000e+08,1.8007280000000000e+07,1.3270500000000000e+06,1.2836903000000000e+08,1.4944138500000000e+09,8.0106200000000000e+06,1.4864032300000000e+09,1.8153742900000000e+08,3.2154450000000000e+06,1.7832198400000000e+08,8.2581420000000000e+07,8.8669200000000000e+06,7.3714500000000000e+07,1.7585326990000000e+09,1738439714.0000,8.6464400000000000e+06
"VOLUNTOWN",1.4800000000000000e+02,1.4700000000000000e+02,1.5917196000000000e+08,5.6168400000000000e+06,1.5402000000000000e+06,1.0661000000000000e+05,3.9740000000000000e+04,1.7412438000000000e+08,1.1163000000000000e+06,1.7300808000000000e+08,1.7723903000000000e+07,1.5002500000000000e+05,1.7573878000000000e+07,5.2210860000000000e+06,8.4871000000000000e+05,4.3723760000000000e+06,1.9706936900000000e+08,194954334.0000,7.6490300000000000e+06
"WALLINGFORD",1.4900000000000000e+02,1.4800000000000000e+02,2.6891775300000000e+09,4.9177832000000000e+08,3.0551569000000000e+08,1.3516100000000000e+07,2.4090900000000000e+07,3.5634536700000000e+09,2.1134550000000000e+07,3.5423191200000000e+09,3.3376770800000000e+08,4.6274410000000000e+06,3.2914026700000000e+08,4.5780786000000000e+08,1.4893979300000000e+08,3.0886806700000000e+08,4.3550292380000000e+09,4180327454.0000,3.9375130000000000e+07
"WARREN",1.5000000000000000e+02,1.4900000000000000e+02,2.1982096000000000e+08,4.0356400000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4103283000000000e+08,6.0700000000000000e+05,3.4042583000000000e+08,1.3644520000000000e+07,3.5790000000000000e+04,1.3608730000000000e+07,3.9891700000000000e+06,2.3107000000000000e+05,3.7581000000000000e+06,3.5866652000000000e+08,357792660.0000,1.1717623000000000e+08
"WASHINGTON",1.5100000000000000e+02,1.5000000000000000e+02,9.3999874000000000e+08,4.9455260000000000e+07,8.0996000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,1.1997014300000000e+09,9.3173000000000000e+05,1.1987697000000000e+09,3.8048970000000000e+07,2.6489000000000000e+05,3.7784080000000000e+07,1.8844530000000000e+07,5.3005000000000000e+05,1.8314480000000000e+07,1.2565949300000000e+09,1254868260.0000,2.0943747000000000e+08
"WATERBURY",1.5200000000000000e+02,1.5100000000000000e+02,3.0870922040000000e+09,1.0069767320000000e+09,1.2882966000000000e+08,8.5966230000000000e+07,2.7036314700000000e+08,4.6522742330000000e+09,4.5597245000000000e+07,4.6066769880000000e+09,3.8941318800000000e+08,7.1137710000000000e+06,3.8229941700000000e+08,4.8292273800000000e+08,1.6409757000000000e+08,3.1882516800000000e+08,5.5246101590000000e+09,5307801573.0000,7.3046260000000000e+07
"WATERFORD",1.5300000000000000e+02,1.5200000000000000e+02,1.8554402500000000e+09,8.6756048000000000e+08,6.2488650000000000e+07,0.0000000000000000e+00,1.1332340000000000e+07,2.8355185200000000e+09,3.7139220000000000e+07,2.7983793000000000e+09,1.4873596200000000e+08,1.4864100000000000e+06,1.4724955200000000e+08,7.9923760000000000e+08,3.2231365000000000e+07,7.6700623500000000e+08,3.7834920820000000e+09,3712635087.0000,3.8696800000000000e+07
"WATERTOWN",1.5400000000000000e+02,1.5300000000000000e+02,1.4574125600000000e+09,1.1765691000000000e+08,1.0842473000000000e+08,1.3426300000000000e+06,1.1623700000000000e+07,1.6970590100000000e+09,7.8662320000000000e+06,1.6891927780000000e+09,1.7177037800000000e+08,1.2841360000000000e+06,1.7048624200000000e+08,1.3322987600000000e+08,5.1327618000000000e+07,8.1902258000000000e+07,2.0020592640000000e+09,1941581278.0000,5.9848000000000000e+05
"WEST HARTFORD",1.5500000000000000e+02,1.5500000000000000e+02,4.3688974100000000e+09,7.6004586000000000e+08,8.0865000000000000e+07,5.1571800000000000e+06,8.3845090000000000e+07,5.3289435100000000e+09,2.3414853000000000e+07,5.3055286570000000e+09,4.1357631900000000e+08,4.8621540000000000e+06,4.0871416500000000e+08,2.0137007000000000e+08,3.7593150000000000e+07,1.6377692000000000e+08,5.9438898990000000e+09,5878019742.0000,3.0132970000000000e+07
"WEST HAVEN",1.5600000000000000e+02,1.5600000000000000e+02,1.9946406640000000e+09,3.0080516100000000e+08,8.3122474000000000e+07,8.1162200000000000e+06,1.1315507000000000e+08,2.5214147090000000e+09,2.7631280000000000e+07,2.4937834290000000e+09,2.4802083000000000e+08,8.4206100000000000e+06,2.3960022000000000e+08,1.0191053200000000e+08,1.1743791000000000e+07,9.0166741000000000e+07,2.8713460710000000e+09,2823550390.0000,2.1575120000000000e+07
"WESTBROOK",1.5700000000000000e+02,1.5400000000000000e+02,8.6083240000000000e+08,1.0911802000000000e+08,2.6825410000000000e+07,0.0000000000000000e+00,5.6697900000000000e+06,1.0457406600000000e+09,4.4292000000000000e+06,1.0413114600000000e+09,5.3828622000000000e+07,7.8119000000000000e+05,5.3047432000000000e+07,5.8035360000000000e+07,2.7991701000000000e+07,3.0043659000000000e+07,1.1576046420000000e+09,1124402551.0000,4.3295040000000000e+07
"WESTON",1.5800000000000000e+02,1.5700000000000000e+02,2.4914238000000000e+09,2.4553900000000000e+07,0.0000000000000000e+00,3.3600000000000000e+06,0.0000000000000000e+00,2.5194328000000000e+09,1.5497000000000000e+06,2.5178831000000000e+09,1.1792407000000000e+08,2.2980000000000000e+05,1.1769427000000000e+08,1.9273848000000000e+07,3.0370000000000000e+04,1.9243478000000000e+07,2.6566307180000000e+09,2654820848.0000,9.5100000000000000e+04
"WESTPORT",1.5900000000000000e+02,1.5800000000000000e+02,7.7668144100000000e+09,1.1567397300000000e+09,8.4246000000000000e+06,6.8790000000000000e+06,1.0850680000000000e+07,9.0852765800000000e+09,1.1728000000000000e+07,9.0735485800000000e+09,3.1679115500000000e+08,5.8234000000000000e+05,3.1620881500000000e+08,2.5788165800000000e+08,5.0569000000000000e+05,2.5737596800000000e+08,9.6599493930000000e+09,9647133363.0000,1.3556816000000000e+08
"WETHERSFIELD",1.6000000000000000e+02,1.5900000000000000e+02,1.8122319500000000e+09,2.0733217000000000e+08,1.9841800000000000e+07,4.1287000000000000e+06,5.8118300000000000e+07,2.1021784200000000e+09,1.0901010000000000e+07,2.0912774100000000e+09,1.7626316000000000e+08,2.3572900000000000e+06,1.7390587000000000e+08,6.6414800000000000e+07,1.9526800000000000e+06,6.4462120000000000e+07,2.3448563800000000e+09,2329645400.0000,5.2550000000000000e+05
"WILLINGTON",1.6100000000000000e+02,1.6000000000000000e+02,3.3133865000000000e+08,4.9892380000000000e+07,4.5269200000000000e+06,5.0063000000000000e+05,2.2378570000000000e+07,4.2438608000000000e+08,4.9318000000000000e+05,4.2389290000000000e+08,4.1511660000000000e+07,8.6440000000000000e+04,4.1425220000000000e+07,1.5523485000000000e+07,1.7619800000000000e+06,1.3761505000000000e+07,4.8142122500000000e+08,479079625.0000,1.5748930000000000e+07
"WILTON",1.6200000000000000e+02,1.6100000000000000e+02,3.9877891500000000e+09,6.6123638000000000e+08,0.0000000000000000e+00,2.4267460000000000e+07,1.9432280000000000e+07,4.7425011900000000e+09,1.5150000000000000e+06,4.7409861900000000e+09,1.9646106000000000e+08,1.2431300000000000e+06,1.9521793000000000e+08,2.0949093000000000e+08,3.2748250000000000e+07,1.7674268000000000e+08,5.1484531800000000e+09,5112946800.0000,4.9775920000000000e+07
"WINCHESTER",1.6300000000000000e+02,1.6200000000000000e+02,6.1108274500000000e+08,6.1719510000000000e+07,1.7397380000000000e+07,4.7740000000000000e+04,1.5850450000000000e+07,7.3307390500000000e+08,6.1213800000000000e+06,7.2695252500000000e+08,6.5524007000000000e+07,7.6401100000000000e+05,6.4759996000000000e+07,4.4215043000000000e+07,1.7712790000000000e+07,2.6502253000000000e+07,8.4281295500000000e+08,818214774.0000,2.6976080000000000e+07
"WINDHAM",1.6400000000000000e+02,1.6300000000000000e+02,5.5202520500000000e+08,1.2366833500000000e+08,3.7712410000000000e+07,1.5396500000000000e+06,3.5332500000000000e+06,8.0560719000000000e+08,9.4158300000000000e+06,7.9619136000000000e+08,9.6278285000000000e+07,4.4050500000000000e+06,9.1873235000000000e+07,8.4066330000000000e+07,2.4696330000000000e+07,5.9370000000000000e+07,9.8595180500000000e+08,947434595.0000,8.7128340000000000e+07
"WINDSOR",1.6500000000000000e+02,1.6400000000000000e+02,1.6348248570000000e+09,4.8790831500000000e+08,3.5810108600000000e+08,4.0611900000000000e+06,1.6376696000000000e+07,2.5242918330000000e+09,2.5368629300000000e+08,2.2706055400000000e+09,2.0212465000000000e+08,2.2833900000000000e+06,1.9984126000000000e+08,5.1213154700000000e+08,7.4937654000000000e+07,4.3719389300000000e+08,3.2385480300000000e+09,2907640693.0000,2.3019689000000000e+07
"WINDSOR LOCKS",1.6600000000000000e+02,1.6500000000000000e+02,6.3560284000000000e+08,1.5137945000000000e+08,1.5685214000000000e+08,5.8280000000000000e+05,1.4995700000000000e+07,9.5956291000000000e+08,3.8284000000000000e+06,9.5573451000000000e+08,1.7146116800000000e+08,5.8101500000000000e+05,1.7088015300000000e+08,1.4892576100000000e+08,1.2205891000000000e+08,2.6866851000000000e+07,1.2799498390000000e+09,1153481514.0000,1.4998000000000000e+05
"WOLCOTT",1.6700000000000000e+02,1.6600000000000000e+02,1.0017497300000000e+09,4.4672510000000000e+07,3.0549680000000000e+07,3.0681800000000000e+06,5.7956500000000000e+06,1.1138444500000000e+09,6.1250000000000000e+06,1.1077194500000000e+09,1.2329753900000000e+08,1.6913590000000000e+06,1.2160618000000000e+08,3.9211890000000000e+07,1.3677210000000000e+07,2.5534680000000000e+07,1.2763538790000000e+09,1254860310.0000,2.8008700000000000e+07
"WOODBRIDGE",1.6800000000000000e+02,1.6700000000000000e+02,9.7066108000000000e+08,6.1401620000000000e+07,1.5979190000000000e+07,5.3158000000000000e+05,9.2498000000000000e+05,1.0659213100000000e+09,2.1015000000000000e+06,1.0638198100000000e+09,8.2917820000000000e+07,3.1591000000000000e+05,8.2601910000000000e+07,5.3024020000000000e+07,1.5258700000000000e+06,5.1498150000000000e+07,1.2018631500000000e+09,1197919870.0000,1.6422860000000000e+07
"WOODBURY",1.6900000000000000e+02,1.6800000000000000e+02,9.8869467000000000e+08,8.6945790000000000e+07,2.4618800000000000e+06,6.7300000000000000e+04,1.3866142000000000e+07,1.1282940020000000e+09,1.3096200000000000e+06,1.1269843820000000e+09,8.5034025000000000e+07,4.3582700000000000e+05,8.4598198000000000e+07,2.4054587000000000e+07,4.3930100000000000e+06,1.9661577000000000e+07,1.2373826140000000e+09,1231244157.0000,3.6258220000000000e+07
"WOODSTOCK",1.7000000000000000e+02,1.6900000000000000e+02,5.4300928000000000e+08,2.3730540000000000e+07,8.1213000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.9657586000000000e+08,6.9983200000000000e+06,5.8957754000000000e+08,6.0472705000000000e+07,1.6605000000000000e+05,6.0306655000000000e+07,3.3157039000000000e+07,8.9578910000000000e+06,2.4199148000000000e+07,6.9020560400000000e+08,674083343.0000,2.1714740000000000e+07
